material_id,dielectric_poly_total
mp-27716,47.77062986140169
mp-36582,47.79142130578
mp-17577,46.443749724750916
mp-8714,47.37278119245091
mp-1104707,47.606410900561684
mp-7181,48.01491035169335
mp-999498,47.34352494996168
mp-1079600,47.34352494996168
mp-571306,47.63941588166169
mp-989524,47.34352494996168
mp-567313,47.34352494996168
mp-22930,47.563894194995015
mp-25246,47.563894194995015
mp-7601,47.563894194995015
mp-558071,47.563894194995015
mp-28741,47.906271324907586
mp-17066,46.38966395635092
mp-12244,47.77211145136169
mp-556216,47.34352494996168
mp-7786,48.44349685309335
mp-8389,46.820951379641684
mp-1095440,47.033271387430915
mp-18914,46.675036644925015
mp-647343,48.358134029257016
mp-1029275,47.95662805281168
mp-602,47.77211145136169
mp-778194,47.606410900561684
mp-31306,47.082470045911684
mp-673070,47.420653161301686
mp-1205304,45.67321208396501
mp-626554,46.34388270293669
mp-23656,48.84338224338334
mp-626088,47.70635144933466
mp-22870,46.64152730690501
mp-20078,48.06652079310169
mp-27369,48.06652079310169
mp-1542727,48.33031784379335
mp-9250,47.49334986140168
mp-756504,47.34458008003169
mp-24413,47.69350165006169
mp-758521,48.13129864174334
mp-19426,48.797367877430915
mp-570706,49.14437901824155
mp-7000,46.87015459434424
mp-3102,47.63941588166169
mp-8603,46.83507315095576
mp-27178,47.63455192724168
mp-22583,46.92869803179592
mp-760313,47.77062986140169
mp-557308,48.094814944614676
mp-560625,47.97186469870169
mp-18929,47.082470045911684
mp-6951,47.416221650061686
mp-772830,47.917778930301694
mp-604429,47.89673551430967
mp-41219,47.34352494996168
mp-28548,48.42718957344335
mp-505166,46.06019760047743
mp-505511,47.23988187558668
mp-6289,48.409661690383345
mp-1189259,47.69458469870168
mp-10426,48.06652079310169
mp-756500,48.06652079310169
mp-571461,48.06652079310169
mp-1112940,48.06652079310169
mp-5151,47.48551721991793
mp-1080135,47.582505126695025
mp-18775,48.00169118667668
mp-8884,47.69458469870168
mp-14037,47.17914483299168
mp-1103842,47.69350165006169
mp-1185571,47.77062986140169
mp-606680,48.13129864174334
mp-1222482,46.555868864070916
mp-402,48.477276255643346
mp-28514,47.989392581761685
mp-510076,47.33356241180169
mp-767471,47.416221650061686
mp-9166,48.048992910041676
mp-29983,48.03575171905466
mp-990440,47.77062986140169
mp-23052,47.35525330939091
mp-984718,47.84551667209091
mp-777779,47.563894194995015
mp-755234,47.563894194995015
mp-505297,47.85978512669502
mp-38487,47.989392581761685
mp-540569,47.989392581761685
mp-641,47.69350165006169
mp-643006,47.69350165006169
mp-1113760,47.033271387430915
mp-13900,48.951104662403885
mp-1986,48.13238169038335
mp-38240,47.77062986140169
mp-1079630,48.409661690383345
mp-626464,47.59537166833502
mp-7608,47.69350165006169
mp-14069,47.77211145136169
mp-19006,46.80441850509258
mp-546202,46.804644099991684
mp-24798,47.04949781061168
mp-29027,47.420653161301686
mp-754802,48.07721287334335
mp-753318,48.13643269334335
mp-7639,47.04949781061168
mp-3167,48.278741637324664
mp-4236,48.26775563040168
mp-9146,48.06652079310169
mp-7684,49.62019699420334
mp-1018040,47.77062986140169
mp-780172,47.77062986140169
mp-560588,47.725761124735016
mp-29196,48.74027997048632
mp-569175,47.34538874231168
mp-18463,48.06652079310169
mp-768310,47.97186469870169
mp-1539317,47.04949781061168
mp-541062,47.77062986140169
mp-540631,46.84934469472091
mp-548615,47.6486340130046
mp-29598,48.73071294675132
mp-5488,48.344883841741684
mp-8876,48.06652079310169
mp-758977,48.07641679012077
mp-7791,47.989392581761685
mp-753287,48.9606716861389
mp-4360,48.13238169038335
mp-29257,48.43615346699967
mp-33300,48.26775563040168
mp-17297,47.31163443607092
mp-13984,47.77062986140169
mp-7500,47.79660650563502
mp-505702,48.06652079310169
mp-5061,47.45417170148
mp-28580,48.16736105875757
mp-27063,48.65521373070389
mp-13230,48.13238169038335
mp-759107,47.69350165006169
mp-18805,46.392364878241686
mp-19239,47.989392581761685
mp-28520,47.85978512669502
mp-555292,48.287739194743345
mp-14624,47.34352494996168
mp-20778,47.04949781061168
mp-973793,47.989392581761685
mp-31149,47.69350165006169
mp-9747,47.989392581761685
mp-16934,47.278125098050914
mp-558828,46.77314999447091
mp-754065,46.35885554022168
mp-10809,47.563894194995015
mp-25316,47.79660650563502
mp-677323,47.69458469870168
mp-18918,47.49334986140168
mp-3667,48.75563930428335
mp-756117,46.543589195941685
mp-28989,47.26676569940425
mp-643727,47.77062986140169
mp-4359,48.06652079310169
mp-610744,47.01006065235834
mp-760089,46.19361249584168
mp-761931,48.344883841741684
mp-1705,46.47725906277092
mp-1208162,47.47106837911257
mp-23446,47.57643599568411
mp-754233,47.55741568460466
mp-754838,47.11039959877091
mp-765470,47.420653161301686
mp-2030,47.04949781061168
mp-571084,47.52220971370425
mp-14038,47.420653161301686
mp-1102534,47.563894194995015
mp-8415,47.97186469870169
mp-754929,47.34352494996168
mp-9576,47.34352494996168
mp-867193,47.77062986140169
mp-9059,47.77062986140169
mp-1029863,47.77062986140169
mp-1113583,48.27797087283257
mp-23891,46.42115806187169
mp-551203,48.48749244208334
mp-1029592,47.08817345309128
mp-722865,48.428566548764664
mp-23996,47.85978512669502
mp-753906,46.77113476197168
mp-757722,47.69350165006169
mp-2741,46.92869803179592
mp-1029967,47.79682771133669
mp-553342,48.9606716861389
mp-540635,47.989392581761685
mp-4026,49.262392678481376
mp-1105549,47.78924079310169
mp-1113857,47.06936546580466
mp-22963,47.77062986140169
mp-510557,49.203352805607935
mp-20088,47.35362431409834
mp-19218,48.2024910130889
mp-18147,47.47298441026259
mp-23079,47.77062986140169
mp-675800,49.85708819216592
mp-18741,48.16736105875757
mp-28901,47.77062986140169
mp-10461,48.75563930428335
mp-4964,47.77062986140169
mp-1205739,48.06652079310169
mp-755478,48.34150721783389
mp-37381,49.05916588890717
mp-27263,48.260211563074606
mp-1220913,48.26775563040168
mp-1228810,47.037018042994106
mp-1189906,47.00548183055883
mp-3771,47.80669227841591
mp-759568,46.71755335049168
mp-557142,48.07038880057667
mp-775164,47.69350165006169
mp-559091,47.43755904109257
mp-27243,48.344883841741684
mp-12459,48.26775563040168
mp-22328,47.05679943166669
mp-14115,48.10028804566822
mp-1008858,49.31710045015049
mp-41191,48.42718957344335
mp-3524,48.26775563040168
mp-30456,48.344883841741684
mvc-11129,47.73961926532657
mp-1543124,47.989392581761685
mp-755342,48.70555262208335
mp-29931,48.70584654876467
mp-1178403,48.42718957344335
mp-1205352,48.344883841741684
mp-6960,47.69350165006169
mp-865101,47.74943142775257
mp-29163,48.27514262050794
mp-1541,47.91101560668459
mp-1207448,48.06652079310169
mp-1540712,48.26775563040168
mp-30321,48.297582118376674
mp-15013,49.24880684645592
mp-22966,48.06652079310169
mp-28582,47.461499621383346
mp-37498,48.70555262208335
mp-28475,48.26775563040168
mp-6920,47.85978512669502
mp-760307,48.36479295371668
mp-19957,47.77171291004168
mp-563025,49.00173748046467
mp-9321,47.69458469870168
mp-1103664,47.989392581761685
mp-560149,48.06652079310169
mp-561200,47.97186469870169
mp-23675,49.46487801565591
mp-756005,47.69350165006169
mp-570248,48.70555262208335
mp-3416,47.77062986140169
mp-675101,47.69350165006169
mp-4691,48.13129864174334
mp-998569,49.74168718917134
mp-752484,48.04136787082127
mp-5878,48.409661690383345
mp-24500,48.70555262208335
mp-9920,48.27061065583835
mp-776816,48.06652079310169
mp-1080232,48.06652079310169
mp-557391,47.08300714863169
mp-7191,48.06652079310169
mp-643759,48.06652079310169
mp-30993,48.06652079310169
mp-31116,48.409661690383345
mp-753051,47.69350165006169
mp-1078636,47.989392581761685
mp-27987,48.13129864174334
mp-1103527,47.69350165006169
mp-38011,47.77062986140169
mp-9262,48.409661690383345
mp-753262,47.69458469870168
mp-23884,48.12292392310835
mp-561189,48.06800238306168
mp-6856,48.06652079310169
mp-1178399,47.563894194995015
mp-989616,49.07580979762501
mp-27419,48.26775563040168
mp-567713,47.990475630401676
mp-20805,47.69458469870168
mp-556859,47.97186469870169
mp-18247,47.69350165006169
mp-675748,47.77062986140169
mp-8042,47.278125098050914
mp-1095586,47.6486340130046
mp-9911,47.824220161475914
mp-29590,48.3275311501389
mp-14288,47.69458469870168
mp-755950,48.048992910041676
mp-752826,47.77062986140169
mp-1173671,47.984714497974664
mp-504498,47.17758999614668
mp-10517,48.498381944788896
mp-1020031,48.75563930428335
mp-18578,47.222573730996686
mp-37829,47.69458469870168
mp-28408,48.46325199045757
mp-541378,47.69458469870168
mp-1244569,48.260211563074606
mp-23910,48.236000351108906
mp-1020797,47.690623891032025
mp-5005,48.98461400042389
mp-611316,47.69350165006169
mp-17389,47.69350165006169
mp-765775,46.88325390129168
mp-768232,47.265568979811675
mp-22874,47.69350165006169
mp-5185,47.13596152474501
mp-567809,48.1875148629746
mp-8257,45.564412884153356
mp-5874,46.35885554022168
mp-752506,49.29486756295467
mp-752965,47.906695060232025
mp-5621,47.82518060382835
mp-1210180,47.4528589657646
mp-1602,47.781321941643355
mp-8187,47.34352494996168
mp-1209072,46.675036644925015
mp-757107,47.6151246749846
mp-14058,47.72166279400794
mp-644222,46.25599720119168
mp-5077,48.13643269334335
mp-10615,47.917778930301694
mp-558808,46.675036644925015
mp-756696,47.34352494996168
mp-1223443,48.048992910041676
mp-7471,47.34352494996168
mp-760506,46.35885554022168
mp-4405,48.21534282640794
mp-29310,48.41168932060795
mp-561664,47.69350165006169
mp-27912,47.621887998601686
mp-23503,47.6151246749846
mp-1208776,47.295423590775975
mp-7204,47.13912491595598
mp-769148,47.48538421716169
mp-24040,48.49262282640794
mp-1542401,48.093279438668354
mp-18843,49.46451318910002
mp-756044,47.26462878410702
mp-768203,47.236787796564606
mp-754206,46.96567246520972
mp-643895,47.781321941643355
mp-864900,46.675036644925015
mp-760580,48.53749156307461
mp-754712,47.69458469870168
mp-9107,47.103648906317574
mp-10166,46.97703186385638
mp-557686,48.048992910041676
mp-778061,48.260211563074606
mp-642831,47.34352494996168
mp-1029562,47.42213475126168
mp-548469,46.903663932364246
mp-7262,47.64250399629502
mp-2530,47.34352494996168
mvc-7701,44.3589145922591
mp-5048,44.25407411043364
mp-20554,47.442555960439094
mp-8081,44.073187382935764
mp-753525,47.169983401650015
mp-643036,46.278107619668205
mp-1014013,46.79696425861002
mp-28328,45.096060935681834
mp-753222,44.93685469727396
mp-4051,46.78959854607669
mp-27126,46.60676865353668
mp-540957,47.77062986140169
mp-765725,47.09285519031002
mp-1227372,45.39310982395925
mp-621112,44.936994537227584
mp-1209528,48.88398407852501
mp-28538,46.56425194797002
mp-561319,47.09285519031002
mp-1069695,46.71690184597669
mp-1220757,46.93309019385139
mp-27257,44.93045230425258
mp-28007,46.49518920433668
mp-9812,48.65812430170794
mp-34982,45.403161236381855
mp-557414,45.66409798187305
mp-14091,46.70987350911001
mp-28546,47.75217529324168
mp-560956,47.87232692738411
mp-23349,46.642861749270025
mp-723049,45.56305235278592
mp-1147776,48.36479295371668
mp-14363,48.70692959740466
mp-556802,47.69458469870168
mp-772052,48.636437438428345
mp-755898,47.25608306901668
mp-29468,47.77171291004168
mp-4586,47.30462489442835
mp-571442,47.69350165006169
mp-998561,47.854018641743345
mp-9205,46.98615164615794
mp-30991,46.91093158796668
mp-675011,47.93262844304334
mp-559691,47.49031541425835
mp-8621,48.49045642483835
mp-1219606,47.854018641743345
mp-28567,47.69350165006169
mp-760461,47.69350165006169
mp-24136,47.85993174294335
mp-643043,46.675036644925015
mp-23193,47.34352494996168
mp-1104024,48.799223383914665
mp-37153,47.57876110693257
mp-675634,47.34352494996168
mp-34034,46.675036644925015
mp-558917,45.64302268545335
mp-554733,48.00169118667668
mp-23162,47.641022406335026
mp-23192,48.1875148629746
mp-30949,47.42213475126168
mp-1028668,47.78140815161793
mp-14790,47.77062986140169
mp-1221753,47.416221650061686
mp-14637,47.416221650061686
mp-1287668,47.69350165006169
mp-634059,47.99638873160169
mp-758637,47.77062986140169
mp-16253,48.13129864174334
mp-1184118,47.563894194995015
mp-557865,48.71396419108835
mp-560008,46.20580799466341
mp-18835,47.42385545316536
mp-7290,47.56618806628461
mp-2136,43.798423708149514
mp-989604,47.57320736747092
mp-752753,44.83776630025783
mp-698018,47.34352494996168
mp-996996,47.50159371601092
mp-1113448,47.03449121392266
mp-10341,47.621887998601686
mp-865492,46.79696425861002
mp-997589,47.61982397268591
mp-1009087,47.44474690937091
mp-778602,46.877148443549615
mp-1025567,46.96151882694669
mp-753539,48.13129864174334
mp-754840,47.6710533530659
mp-755051,47.351573961974665
mp-770707,46.131029115345925
mp-763985,46.08023582161182
mp-1219582,47.62916983052829
mp-753436,48.00169118667668
mp-1020615,46.66627375490336
mp-1210286,47.351573961974665
mp-545999,47.54144589799924
mp-29055,46.64152730690501
mp-1000,46.050903476471674
mp-755505,49.296452130091275
mp-22691,47.34352494996168
mp-776356,46.97222245167668
mp-27453,46.56635116090424
mp-753460,47.530644548716694
mp-600004,45.61374323598563
mp-12181,48.06504814603336
mp-9731,47.77211145136169
mp-540900,46.699521110511675
mp-9274,47.50159167334502
mp-1018630,47.416221650061686
mp-5546,47.99490714164169
mp-677192,44.23820915237077
mp-28266,46.543589195941685
mp-502,47.77062986140169
mp-37990,47.085365699916274
mp-6867,47.56101643596536
mp-28595,47.268113383376686
mp-600001,46.675036644925015
mp-18262,47.66181385071334
mp-3370,47.873734716975015
mp-23036,47.88492767163758
mp-18837,47.97186469870169
mp-753195,47.89673551430967
mp-556120,48.36097925581972
mp-15794,49.24880684645592
mp-14241,48.42827262208335
mp-27569,47.6151246749846
mp-555434,48.13238169038335
mp-754249,47.28495043505083
mp-556585,48.26775563040168
mp-7744,49.20297231776466
mp-546027,46.659837429473804
mp-774833,47.31163443607092
mp-28899,47.621887998601686
mp-686677,47.69350165006169
mp-25403,47.082470045911684
mp-675620,47.34352494996168
mp-9583,47.50404194164335
mp-753280,46.77113476197168
mp-756668,47.25368943446757
mp-755132,47.073412371367574
mp-344,48.260211563074606
mp-669426,47.344611808789956
mp-19894,47.77062986140169
mp-771264,48.06652079310169
mp-10096,48.36097925581972
mp-1539446,48.65521373070389
mp-1226003,47.781321941643355
mp-22895,45.13116613277744
mp-23774,47.77171291004168
mp-27047,47.082470045911684
mp-4497,47.69350165006169
mp-561317,47.965801586585904
mp-8972,47.190092448710914
mp-1079513,48.26775563040168
mp-14753,47.853314647601685
mp-27214,48.063146051862574
mp-17891,47.875216306935016
mp-7492,48.06021371402209
mp-569522,48.07103284143257
mp-696125,48.00421827145169
mp-42805,47.989392581761685
mp-6208,47.63346887860169
mp-754230,48.26775563040168
mp-8560,47.965880441643
mp-7688,48.2468511234339
mp-752920,48.39984952795733
mp-27833,47.690623891032025
mp-1222661,48.26775563040168
mp-35751,47.69350165006169
mp-18500,48.36097925581972
mp-8070,47.78693714105169
mp-33606,47.69458469870168
mp-755522,47.830405381138895
mp-510281,48.42718957344335
mp-29760,48.27514262050794
mp-505281,47.002878133803335
mp-5342,48.146198884907086
mp-561744,47.76894462350501
mp-1147773,47.137489325401695
mp-1228446,47.159598257251695
mp-1747,43.92474536526542
mp-550622,47.906695060232025
mp-9562,48.98420959740466
mp-588,47.69350165006169
mp-32750,48.00421827145169
mp-974434,48.26775563040168
mp-557465,47.48551721991793
mp-6922,47.60752536777091
mp-909,46.71973723965425
mp-7434,47.342204779609666
mp-541581,47.69350165006169
mp-1102545,48.01181302143257
mp-570377,47.377862019719736
mp-554643,48.872276235714
mp-559893,47.6151246749846
mp-1120741,48.04532235945258
mp-555070,48.344883841741684
mp-561942,47.89673551430967
mp-625686,48.87286709347834
mp-673126,47.97186469870169
mp-3104,47.97186469870169
mp-1079149,46.47725906277092
mp-1246515,48.70555262208335
mp-558835,47.722941487979995
mp-8943,48.71919459942669
mp-6948,48.3621319845046
mp-30980,45.717911103466676
mp-37399,47.10774355521002
mp-754833,48.409661690383345
mp-17229,48.70555262208335
mp-8291,47.824220161475914
mp-1020019,47.79660650563502
mp-542136,48.344883841741684
mp-35647,47.69350165006169
mp-753203,47.69350165006169
mp-22935,47.23208109233502
mp-555874,48.48749244208334
mp-30908,47.08300714863169
mp-7582,47.77062986140169
mp-7198,48.76477244208334
mp-690525,48.26775563040168
mp-2160,48.50049926064822
mp-1029262,48.90500328528502
mp-546757,47.359720645570015
mp-758602,48.13238169038335
mp-27563,48.06652079310169
mp-1029965,48.48749244208334
mp-4809,48.06652079310169
mp-557403,47.56183856779591
mp-6949,47.69350165006169
mp-6591,48.55588605694334
mp-22756,47.69458469870168
mp-643066,46.70987350911001
mp-626835,48.33642285381904
mp-22965,47.989392581761685
mp-1019589,47.77319450000168
mp-11925,47.278125098050914
mp-6841,47.77062986140169
mp-752801,48.06652079310169
mp-643259,47.77211145136169
mp-24589,47.077973309390906
mp-11738,47.77062986140169
mp-1220823,47.77062986140169
mp-755492,48.42718957344335
mp-989558,47.97186469870169
mp-20546,45.49843170907925
mp-15549,47.77062986140169
mp-34460,49.00173748046467
mp-1208643,48.13129864174334
mp-1848,47.315689090217994
mp-971661,47.69350165006169
mp-16314,46.99502816496669
mp-1190360,47.77171291004168
mp-1119092,47.69350165006169
mp-9248,47.40625911190169
mp-1317,47.666950014178354
mp-849770,47.222573730996686
mp-866056,48.06652079310169
mp-510341,48.83087721545092
mp-5020,47.77211145136169
mp-569548,47.69350165006169
mp-2437,47.74943142775257
mp-24007,49.273062100148906
mp-1210128,48.48749244208334
mp-865024,47.04949781061168
mp-14435,47.77062986140169
mp-644285,48.59552359427355
mp-625231,47.45120101843591
mp-568428,47.77062986140169
mp-1285,46.74234157834169
mp-9856,48.26775563040168
mp-1211670,46.72740139217002
mp-10086,46.5401704413855
mp-554472,48.5525160494796
mp-1193106,47.984714497974664
mp-684745,47.69458469870168
mp-850195,47.77062986140169
mp-1106183,47.16027120934668
mp-755527,46.16010315782168
mp-20459,46.38047240285501
mp-13982,48.048992910041676
mp-3855,46.687041342894105
mp-560186,47.356133227206556
mp-14336,47.69350165006169
mp-1094088,47.74943142775257
mp-1029294,48.55588605694334
mp-755391,47.79142130578
mp-30120,47.69350165006169
mp-5431,48.47845932925733
mp-690977,47.278125098050914
mp-1113441,47.68577501895467
mp-971678,47.69350165006169
mp-758018,47.563894194995015
mp-11582,47.77062986140169
mp-557539,47.278125098050914
mp-14482,47.69458469870168
mp-639463,46.42115806187169
mp-980057,47.8639147191589
mp-657176,47.97186469870169
mp-686129,47.70049779990168
mp-14444,48.06652079310169
mp-1208447,46.45466739989169
mp-14415,47.77211145136169
mp-30943,48.98461400042389
mp-11168,47.77211145136169
mp-13542,45.062199255600355
mp-1018678,46.99976204941091
mp-757,47.94563523627591
mp-1087504,47.77062986140169
mp-13985,47.416221650061686
mp-559200,48.930225420891276
mp-675475,49.719734765520926
mp-42255,48.26775563040168
mp-1023926,47.77211145136169
mp-545820,47.683539111901695
mp-14827,47.989392581761685
mp-18889,47.69458469870168
mp-864928,47.31163443607092
mp-754222,48.42718957344335
mp-761669,48.42718957344335
mp-561412,47.69350165006169
mp-1008867,49.20960837012834
mp-1225887,49.15750629990001
mp-14128,48.53749156307461
mp-561710,48.409661690383345
mp-28797,48.06652079310169
mp-757163,47.917778930301694
mp-20098,47.420653161301686
mp-757754,48.13814817533502
mp-1207861,48.344883841741684
mp-556185,48.12729955554335
mp-7467,47.49334986140168
mp-20726,47.85978512669502
mp-1190588,47.563894194995015
mp-28872,45.662029909651174
mp-27138,48.48749244208334
mp-14780,47.6151246749846
mp-632326,46.56635116090424
mp-19215,47.69350165006169
mp-16264,47.563894194995015
mp-23612,48.42718957344335
mp-6564,47.69350165006169
mp-773085,47.563894194995015
mp-6972,48.477276255643346
mp-41734,47.69350165006169
mp-755203,47.77211145136169
mp-567817,47.34352494996168
mp-7060,46.596867046883354
mp-633158,47.69458469870168
mp-24119,45.75588398982228
mp-23991,46.804644099991684
mvc-16283,48.53749156307461
mp-8278,47.28661419499502
mp-20458,47.641022406335026
mp-556880,44.48129062049835
mp-676723,47.77062986140169
mp-5478,47.97186469870169
mp-23807,48.087512953716676
mp-6968,46.804644099991684
mp-676650,48.06652079310169
mp-754363,47.931993258932565
mp-20832,48.33882136437461
mp-8290,47.77171291004168
mp-27172,48.06652079310169
mp-12221,48.903920236645014
mp-23004,47.69458469870168
mp-752764,47.69350165006169
mp-9775,48.43805621726924
mp-644607,47.849239662701684
mp-28013,47.49334986140168
mp-29422,47.77062986140169
mp-553278,48.33882136437461
mp-549706,47.849239662701684
mp-1105692,47.79660650563502
mp-1188089,48.260211563074606
mp-29454,47.79660650563502
mp-13308,47.43755904109257
mp-8753,45.76145936583466
mp-758499,47.49483145136169
mp-15661,47.781321941643355
mp-571195,48.486409393443346
mp-569675,47.78924079310169
mp-1211274,48.344883841741684
mp-12355,47.77418295006168
mp-1078295,47.77211145136169
mp-1065514,48.00169118667668
mp-1190364,45.686923505244515
mp-306,46.804644099991684
mp-35907,48.00169118667668
mp-1208634,47.69458469870168
mp-771648,47.32913090056169
mp-573697,47.69350165006169
mp-3519,47.69350165006169
mp-23771,47.69350165006169
mp-19056,48.173120813574606
mp-675625,47.416221650061686
mp-1211643,47.74943142775257
mp-510075,48.06652079310169
mp-31218,47.77062986140169
mp-648,48.19348244449835
mp-5955,46.596867046883354
mp-766,48.87286709347834
mp-5246,47.78924079310169
mp-13992,47.77319450000168
mp-644225,48.486409393443346
mp-20015,48.260211563074606
mp-1029655,48.09249743733501
mp-28099,48.43805621726924
mp-14368,47.69901620994169
mp-19163,48.19348244449835
mp-1029652,45.94453792496293
mp-15939,47.85978512669502
mvc-7386,47.63941588166169
mp-12855,47.563894194995015
mp-3338,48.13129864174334
mp-753647,47.563894194995015
mp-1209499,47.79660650563502
mp-23273,47.916202444498346
mp-15983,47.57195966270169
mp-776922,47.49334986140168
mp-754459,47.63941588166169
mp-4514,48.06652079310169
mp-554311,47.08817345309128
mp-1019893,46.45466739989169
mp-27648,47.69350165006169
mp-15833,47.294072227584664
mp-600000,47.34352494996168
mp-614603,47.6486340130046
mp-1013911,47.34352494996168
mp-1222442,47.69350165006169
mp-8818,46.77113476197168
mp-1103771,48.58632373172703
mp-1714,47.278125098050914
mp-29205,47.690623891032025
mp-24381,48.797367877430915
mp-4309,47.906695060232025
mp-7896,48.6647807544389
mp-26974,48.13238169038335
mp-23341,45.05549875307067
mp-19384,47.273138606184055
mp-19414,45.49513694289863
mp-20397,48.39984952795733
mp-19178,48.358134029257016
mp-5679,47.61982397268591
mp-6633,47.63941588166169
mp-8881,47.70049779990168
mp-554108,46.94477102565257
mp-961673,46.45466739989169
mp-555760,47.39945472765258
mp-1019380,47.79142130578
mp-8630,46.71251951125091
mp-772395,48.32770499248335
mvc-12168,47.57643599568411
mp-1104135,46.72691356065092
mp-558753,49.32430606250334
mp-696983,47.54144589799924
mp-772968,48.67932315965757
mp-189,48.67274161376389
mp-971787,47.6151246749846
mp-19252,48.26775563040168
mp-1078186,47.42213475126168
mp-25279,47.369303303067575
mp-12178,47.51105560894264
mp-989189,46.16010315782168
mp-1209234,47.69350165006169
mp-1216682,48.749107686268225
mp-23177,47.906695060232025
mp-635393,48.13129864174334
mp-22872,47.77062986140169
mp-13868,48.90500328528502
mp-756912,47.80506328312334
mp-30139,48.42718957344335
mp-17426,47.79660650563502
mp-756632,47.984714497974664
mp-1071955,47.77062986140169
mp-1029334,48.409661690383345
mp-1205991,47.416221650061686
mp-31232,48.8631473401746
mp-4280,49.470630149657936
mp-755067,48.173120813574606
mp-9437,47.57643599568411
mp-1120733,46.89473413594168
mp-28564,46.595729421310025
mp-18126,47.34352494996168
mp-5859,48.486409393443346
mp-27666,47.27796640596758
mp-578610,47.79142130578
mp-7388,47.873734716975015
mp-23870,47.49334986140168
mp-1029385,47.47520390372835
mp-1020122,48.087512953716676
mp-780876,47.34352494996168
mp-1226191,48.477276255643346
mp-559126,47.34352494996168
mp-756570,46.87409246995002
mp-10182,46.817605924601686
mp-768941,46.200531997951686
mp-14367,46.875574059910015
mp-556609,47.34524159471668
mp-555286,47.67356549194168
mp-18992,46.13033158942909
mp-765508,47.63656142464168
mp-1104411,47.74456932548667
mp-626068,46.87409246995002
mp-625142,47.268113383376686
mp-7456,45.520096588518356
mp-557467,47.06548914550321
mp-989562,46.87409246995002
mp-13801,46.60676865353668
mp-2565,46.79696425861002
mp-556100,47.77062986140169
mp-638729,30.084371895891337
mp-23126,43.110538348382306
mp-11917,46.51860120997002
mp-610992,46.28041973757914
mp-11022,47.77062986140169
mp-8673,47.34352494996168
mp-560675,48.173120813574606
mp-8393,47.04949781061168
mp-1105728,48.56501919474334
mp-754615,46.286971947970024
mp-561902,44.78837527884669
mp-757146,46.64138015931002
mp-23376,46.56425194797002
mp-554959,44.338573629375766
mp-25410,47.67356549194168
mp-558227,45.226921907998204
mp-758632,46.8035093213032
mp-554845,46.77098761437669
mp-18935,47.06687854607669
mp-555150,45.991721073009096
mp-8188,46.69385940303668
mp-31126,46.84261499661002
mp-2455,46.87409246995002
mp-626151,46.286971947970024
