material_id,dielectric_poly_total
mp-17833,38.19428
mp-19329,12.986183
mp-557,24.46601667
mp-23406,7.052708
mp-1029522,11.244248
mp-856,12.59224804
mp-20305,20.44379833
mp-1009129,13.98817767
mp-24375,5.899325333
mp-767722,12.97316133
mp-1029733,11.565952
mp-961675,19.874223
mp-32310,29.72929133
mp-755559,21.03866166
mp-560387,7.186951333
mp-406,12.820172
mp-505212,15.94423667
mp-17650,19.459465
mp-555514,3.415748333
mp-768240,11.49326733
mp-22186,22.956366
mp-768221,47.58431133
mp-540922,22.26966667
mp-561118,9.243666667
mp-3839,17.151372
mp-13336,24.89740633
mp-989194,26.2031
mp-642725,7.650977
mp-5504,8.004854333
mp-40226,5.617655333
mp-11869,23.67277967
mp-15339,18.906
mp-2809,56.35946667
mp-886,12.218692
mp-569410,6.183333333
mp-556544,5.502552
mp-644129,7.606630667
mp-19182,24.93481967
mp-557728,12.34604367
mp-14070,24.01298267
mp-10246,12.170251
mp-8267,13.05966667
mp-555342,32.44005333
mp-642834,7.451850333
mp-554737,5.030617
mp-28782,11.08068967
mp-8194,19.65944467
mp-757199,46.89706933
mp-559724,4.378300333
mp-6973,9.703112
mp-1541531,5.647153369
mp-8686,11.66032233
mp-6628,7.542470333
mp-23104,29.38981633
mp-971712,9.869845667
mp-997586,31.919
mp-9628,9.351034
mp-757956,6.920569
mp-38951,11.09057767
mp-19302,12.056518
mp-1228141,56.563668
mp-8830,10.99297767
mp-753740,24.85399333
mp-17265,14.73279033
mp-767779,11.78194167
mp-9427,7.726171
mp-626448,5.099639
mp-552623,12.653428
mp-7094,10.30342022
mp-1205833,27.718865
mp-1024047,10.02571117
mp-755803,8.460007
mp-541291,14.84922367
mp-755802,11.57582633
mp-754000,7.441737267
mp-39843,8.852485
mvc-2858,14.51822296
mp-567931,19.825532
mp-16992,16.14621867
mp-549158,8.960567333
mp-33551,15.55991467
mp-7258,8.050029
mp-1209088,7.428062667
mp-16252,42.30233333
mp-643069,4.904534333
mp-756728,9.053363
mp-12171,10.105807
mp-995215,8.959918333
mp-760418,13.75342067
mp-510268,10.49380852
mp-9062,6.263926
mp-863707,29.20594567
mp-570598,25.67633533
mp-5709,13.04306667
mp-28231,30.07915367
mp-5652,9.252420333
mp-8978,27.923224
mp-23072,46.77422367
mp-5858,5.553644333
mp-754369,8.388146
mp-9538,11.663085
mp-1095485,9.638634667
mp-1147551,11.965738
mp-551826,16.666772
mp-12903,20.05661933
mp-1209478,13.988229
mp-754014,8.571707333
mp-34022,8.755069333
mp-30001,26.69477133
mp-8963,12.74586233
mp-23837,7.366052
mp-1025396,22.39563
mp-4453,37.176244
mp-1228058,38.01858329
mp-752844,6.720307333
mp-569030,2.787611333
mp-998591,16.03764533
mp-27186,6.436621667
mp-4175,14.83385133
mp-27904,41.883
mp-555318,8.370126667
mp-560614,8.735585333
mp-1078724,19.802588
mp-28035,14.18667533
mp-30539,17.92477933
mp-19803,11.46073772
mp-2447,6.804581333
mp-753694,10.396388
mp-14018,20.15866667
mp-1205862,7.701935667
mp-1205567,9.057482667
mp-753509,9.729057333
mp-1207213,9.726236333
mp-2667,10.20566667
mp-1192133,5.68472
mp-867689,24.323059
mp-755867,27.324351
mp-1639,6.978857667
mp-1077383,11.05008433
mp-1013548,30.29298867
mp-23400,7.326016667
mp-23084,32.09559333
mp-9781,8.501501333
mp-23672,7.642732
mp-1030153,1.896387747
mp-618177,9.44868
mp-550070,9.872397146
mp-617,9.292666667
mp-7929,9.639232333
mp-6500,8.075948667
mp-1210275,17.67719567
mp-30298,7.301002333
mp-998592,7.880621667
mp-942,4.880381667
mp-3378,32.66451267
mp-10194,37.349155
mp-1225099,17.26487233
mp-8249,27.08598133
mp-1190486,21.97950367
mp-652046,7.630666667
mp-1019525,9.596666667
mp-624483,6.121297
mp-9755,17.87764833
mp-642991,7.571467667
mp-14437,17.526655
mp-2758,11.88666667
mp-29889,17.180095
mp-17400,14.094051
mp-761849,43.12039967
mp-673798,38.61395567
mp-570044,9.19209
mp-996994,16.25091
mp-1114429,14.656547
mp-777541,9.265596333
mp-4024,20.219593
mp-554818,21.070357
mp-37405,13.68382467
mp-561104,8.921913667
mp-10165,9.951749
mp-22916,7.298333333
mp-11902,63.06677533
mp-1025460,5.611607
mp-1554,7.659317333
mp-673245,8.029737
mp-9687,16.01858567
mp-7774,33.706675
mp-554145,12.590347
mp-34932,16.98010967
mp-867620,5.663968
mp-625857,5.313553667
mp-27713,19.89033071
mp-23827,10.02535733
mp-1216588,7.42606
mp-766217,17.96564033
mp-706913,5.210690333
mp-757204,13.75155133
mp-1029677,7.935771
mp-569454,10.431898
mp-571222,6.093821
mp-1027443,11.71569577
mp-23948,9.127109333
mp-1954,10.05603433
mp-568328,30.53537667
mp-5114,8.860958667
mp-1167,1.927666667
mp-23489,7.506209333
mp-557552,7.079102667
mp-11773,16.14124333
mp-23485,9.070053
mp-23309,6.357666667
mp-3042,5.949387
mp-504482,9.719909
mp-752893,7.927300333
mp-29606,10.978668
mp-568116,8.967908
mp-9750,7.793584667
mp-1103152,7.983974667
mp-850274,1.552333333
mp-288,15.66075167
mp-643814,6.117429
mp-1016063,66.04934567
mp-779070,47.33928033
mp-7572,7.225280333
mp-755756,26.579976
mp-676020,10.82744
mp-22951,10.454
mp-24118,15.187628
mp-766173,11.601079
mp-3056,15.46102667
mp-35035,5.03460142
mp-697038,11.789594
mp-17186,19.46466667
mp-753815,14.11038167
mp-755425,18.70749433
mp-18320,7.892501667
mp-26511,8.707840667
mp-4182,20.75238333
mp-753861,8.083149333
mp-3054,5.638666667
mp-3491,74.87630833
mp-697139,6.845286333
mp-22984,19.258134
mp-1029293,74.33247633
mp-18572,7.722117
mp-1189054,21.01110767
mp-5449,44.89476
mp-28671,12.98379633
mp-13610,7.552916
mp-1541753,15.08398767
mp-1213706,10.97217
mp-556640,33.63852733
mp-1008528,9.661888333
mp-9063,6.295647667
mp-707105,5.730409
mp-554799,12.524
mp-569272,9.060333333
mp-30548,11.192866
mp-653579,7.469666667
mp-22888,7.651666667
mp-3118,9.401661333
mp-697084,29.85385567
mp-754323,52.76098833
mp-625604,8.068375333
mp-1030243,5.839979711
mp-4030,11.21676533
mp-23969,8.459007333
mp-561947,14.940402
mp-755727,42.70373367
mp-1315,16.017
mp-14092,10.840516
mp-9306,13.01797467
mp-555119,9.677584333
mp-998412,16.72986275
mp-1189986,21.92430167
mp-773418,99.458361
mp-21179,15.00490133
mp-600002,3.329666667
mp-1029349,14.94918967
mp-13456,9.265
mp-3376,33.223522
mp-10161,22.974013
mp-7691,41.05033333
mp-10288,24.95056833
mp-556788,4.782856667
mp-30216,8.581070333
mp-1219458,35.283897
mp-7937,12.89105167
mp-7631,10.49790833
mp-541911,10.01577033
mp-752925,6.80426
mp-1208839,18.63304933
mp-643047,15.53184015
mp-22450,30.81237467
mp-8564,11.04795533
mp-28922,11.71775433
mp-625404,8.863666667
mp-557397,6.618603
mp-1217269,22.57526033
mp-5811,23.82603767
mp-766262,6.301578127
mp-1213194,11.511668
mp-557724,7.458242333
mp-697133,8.902739667
mp-6342,20.85471333
mp-19251,6.494581667
mp-27032,11.99670267
mp-556239,8.215788667
mp-556588,6.321017667
mp-1209350,14.83006033
mp-34328,48.93968067
mp-756502,25.16669867
mp-757836,5.737388667
mp-756382,12.40851333
mp-33932,30.057163
mp-998712,12.184595
mp-9569,20.22527233
mp-5769,13.739008
mp-27227,10.20878867
mp-16566,1.791300667
mp-978114,11.36936133
mp-41742,38.92995367
mp-574169,49.0741544
mp-625583,11.790386
mp-32899,10.06098094
mp-777778,13.83882288
mp-542846,4.847
mp-634326,11.27752967
mp-614803,20.47351033
mp-559313,3.664666667
mp-28022,6.298852
mp-984872,56.429252
mp-8017,11.61013867
mp-754718,9.063336667
mp-27192,7.900713333
mp-7439,11.65587133
mp-5606,96.91157
mp-2400,8.225666667
mp-11017,9.640457667
mp-35539,10.69999733
mp-625560,7.497333333
mp-27484,31.60244791
mp-978852,39.010562
mp-697114,14.30376933
mp-6433,7.192698667
mp-557577,9.771747
mp-546794,3.882460667
mp-29185,12.554571
mp-27367,4.177333333
mp-989577,32.930145
mp-1018100,12.82956309
mp-769377,3.905525333
mp-2079,8.149
mp-4226,17.601795
mp-1538990,5.80648
mp-10616,25.165678
mp-9244,17.13582233
mp-552307,15.740324
mp-11641,14.359759
mp-7017,18.54770667
mp-697592,6.314418
mp-19259,7.930701333
mp-570886,3.970333333
mp-31703,6.954436667
mp-1029918,24.56245867
mp-3922,16.41228633
mp-557737,13.505917
mp-996995,12.337186
mp-23330,5.726563
mp-2071,50.332
mp-547017,11.67283433
mp-11000,12.29152167
mp-766838,65.15112767
mp-571146,25.40010101
mp-28486,9.411910667
mp-1079583,6.459123
mp-555229,4.670712333
mp-559446,8.958671
mp-1287,6.113088
mp-6318,6.158563333
mp-553919,13.94079767
mp-754513,26.00372933
mp-3934,11.12371567
mp-6675,6.223075667
mp-556553,4.707034333
mp-1205610,13.639706
mp-1080693,17.418736
mp-35152,14.679187
mp-10419,12.37650233
mvc-13531,5.538971333
mp-997086,20.54358667
mp-1095180,19.77575
mp-763464,27.68202033
mp-676002,19.73045033
mp-753854,6.756194333
mp-27703,7.486597667
mp-13658,8.526176667
mp-18633,10.39468733
mp-555234,8.209546
mp-9384,14.51972233
mp-18168,13.90225367
mp-18685,12.53627567
mp-31045,14.37599333
mp-756042,62.785661
mp-4820,12.99064867
mp-556034,2.077
mp-754629,23.55995767
mp-14653,5.020741333
mp-1029584,8.634882
mp-28698,9.038028333
mp-1193673,13.949072
mp-2008,48.932
mp-3078,16.76315833
mp-768502,18.09933233
mp-696735,3.622359
mp-1205548,9.155645333
mp-768164,7.007199
mp-5222,17.48527233
mp-752664,12.725045
mp-560902,7.119
mp-11790,21.690907
mp-1213712,12.07899833
mp-690711,16.528
mp-7604,9.00712
mp-29174,3.555147333
mp-6062,10.62961333
mp-17518,10.42917933
mp-1214420,11.73223233
mp-1206058,7.985736667
mp-756589,72.91843967
mp-555978,16.29087667
mp-441,6.234666667
mp-1542042,24.477421
mp-1029811,17.49379633
mp-4636,14.05927567
mp-21145,5.137345667
mp-571518,4.941666667
mp-773044,13.19750833
mp-10337,18.92761867
mp-28175,4.667689667
mp-642847,14.21721567
mp-776081,16.70836067
mp-23110,11.385774
mp-21892,18.51291
mp-1019888,9.991508333
mp-1188535,10.87894
mp-11836,20.74915633
mp-9915,15.24058567
mp-1101340,5.264675667
mp-757406,5.826956
mp-18554,7.124254333
mp-12335,14.88521433
mp-867268,8.073116667
mp-29397,28.70933333
mp-557560,10.607378
mp-7223,42.91466667
mp-77,2.953744
mp-600038,3.004
mp-1541946,7.881323484
mp-8959,8.602302333
mp-546711,5.427658667
mp-558118,3.411670333
mp-753746,8.018310667
mp-1019518,7.716333667
mp-625943,9.083294333
mp-1209982,12.10404567
mp-8279,24.38833333
mp-17909,2.89
mp-568269,30.36912533
mp-573229,7.714458667
mp-12266,7.276307013
mp-753011,5.680917
mp-1095283,6.336407667
mp-558852,8.820542333
mp-27863,3.325901667
mp-22978,11.03233833
mp-1819,20.902
mp-556209,5.906127667
mp-767556,8.069969333
mp-553961,28.65622933
mp-641923,8.168840667
mp-642735,6.055338
mp-22811,19.87233333
mp-625152,8.867333333
mp-1008556,9.594738
mp-12927,15.396926
mp-10289,23.52003221
mp-22848,2.826333333
mp-6408,12.66099333
mp-5304,42.837842
mp-550514,21.72033332
mp-7324,7.356973333
mp-759972,9.237704667
mp-555207,4.574666667
mp-26416,30.09723067
mp-27573,12.40294867
mp-7438,30.090767
mp-23711,11.038
mp-558891,4.146
mp-561055,6.014730333
mp-1025340,6.541061
mp-568450,12.89318667
mp-23046,7.732620667
mp-984550,6.465544
mp-1543154,5.606221335
mp-570285,2.609
mp-1029705,13.62575133
mp-19422,9.276151667
mvc-643,31.136108
mp-1228745,23.659033
mp-1025549,23.776739
mp-6327,4.906326667
mp-17095,10.606765
mp-4473,20.425
mp-16238,38.63522067
mp-553875,27.67286633
mp-757838,12.632834
mp-1276937,20.61359526
mp-7824,8.584071667
mp-1223855,14.796556
mp-28137,4.833986479
mp-1029375,9.649265
mp-865188,4.794
mp-696347,5.440885
mp-27647,3.928998333
mp-755278,27.42596333
mp-15781,13.25030633
mp-15391,11.81181267
mp-510620,5.394392333
mp-1208033,22.84665
mp-561395,86.73872567
mp-753654,11.643484
mp-753775,19.50885167
mp-1023935,6.612733
mp-27207,10.6488
mp-22904,7.162666667
mp-29423,12.85766667
mp-18317,17.47833333
mp-554142,9.618922333
mp-27529,4.106199
mp-8075,10.36690267
mp-30091,15.279974
mp-8957,7.850151667
mp-10226,14.11949967
mp-6384,5.624333333
mp-29168,9.117104
mp-9921,9.903666667
mp-18385,10.15843
mp-610706,5.928865667
mp-697030,18.10157033
mp-23251,5.679025667
mp-557343,10.59596433
mp-1105821,17.662989
mp-1066131,25.65050667
mp-754919,6.583594
mp-21616,7.282294
mp-468,4.991333334
mp-1015076,1.311830333
mp-7971,29.01648733
mp-28373,34.149
mp-755100,9.760709667
mp-14651,11.48082567
mp-2074,22.31266667
mp-570948,16.76584933
mp-770865,13.042931
mp-22949,29.14208733
mp-556417,5.209244667
mp-30930,3.72597
mp-24205,7.369715
mp-568052,37.57933333
mp-866922,6.897692333
mp-1068941,10.18761567
mp-9567,17.365737
mp-1027692,24.71778733
mp-974267,6.400381
mp-552729,11.16250033
mp-568598,11.458311
mp-1209302,8.084293
mp-27499,18.17936533
mp-1105594,31.096105
mp-2961,11.13880233
mp-754908,68.33186067
mp-754901,25.10677467
mp-1080848,40.22484433
mp-561185,11.97102567
mp-542435,10.050133
mp-541013,7.142281667
mp-19421,14.25594732
mp-1105,17.10533334
mp-23067,9.848008667
mp-1182345,25.371984
mp-9788,9.349123
mp-697096,7.323077333
mp-766325,8.33559638
mp-17228,11.22540233
mp-755256,37.01486533
mp-484,85.10866667
mp-5860,6.878666333
mp-27791,8.974432
mp-1186,35.90033333
mp-27742,10.61822567
mp-541055,9.307231333
mp-765119,20.398445
mp-28324,17.759787
mp-675436,48.093112
mp-5724,3.892256
mp-1222618,18.069012
mp-304,29.90333333
mp-19167,7.321795667
mp-22856,63.63719033
mp-3527,7.781859
mp-8271,7.806842667
mp-1500,14.953
mp-1029943,15.108383
mp-1009828,9.938971667
mp-11703,17.02876467
mp-505727,4.973333333
mp-9947,10.82633333
mp-11342,8.683
mp-10401,41.74780733
mp-5122,19.29280468
mp-756018,12.696637
mp-30530,21.42432233
mp-999448,14.898288
mp-15218,7.841784333
mp-28232,28.59610067
mp-2697,16.545
mp-11008,10.48758667
mp-24052,29.830861
mp-561641,9.93952
mp-27857,4.397333333
mp-989617,22.472848
mp-4584,13.17110067
mp-542168,9.016446667
mp-8890,17.244903
mp-561480,7.178885667
mp-1219924,21.029506
mp-38684,6.73
mp-36358,22.777182
mp-13313,30.85772133
mp-676038,11.383797
mp-985571,7.981512333
mp-24424,9.962467
mp-28014,7.765333333
mp-3970,10.08800333
mp-15776,10.92112367
mp-36033,15.72982067
mp-1210352,5.396812
mp-754389,13.66859933
mp-753557,15.93725033
mp-557993,29.989
mp-543040,9.055195
mp-561513,3.435666667
mp-753567,4.460320057
mp-753382,5.807269333
mp-1205341,23.63259667
mp-15777,13.495413
mp-510421,7.100653333
mp-672186,4.425666667
mp-557266,11.29933333
mp-37995,35.762775
mp-560632,7.509447333
mp-555560,23.72433067
mp-703260,27.32331633
mp-1213976,6.838339667
mp-29365,21.311979
mp-1020016,17.249175
mp-978,31.34366667
mp-23499,16.43989367
mp-541989,6.690689333
mp-685146,12.00999833
mp-32509,6.450817333
mp-4406,7.573918
mp-1078823,9.969429333
mp-7436,12.04771567
mp-758604,10.94470233
mp-570589,6.306694
mp-18815,33.71118133
mp-2488,36.68511633
mp-752930,24.76612233
mp-29909,9.838868
mp-569595,16.885
mp-24097,5.483666667
mp-34465,10.76707467
mp-21511,13.86932433
mp-14726,6.845716
mp-1029633,11.28062567
mp-29721,2.853451
mp-5339,9.209309333
mp-32780,4.845
mp-18864,7.910956333
mp-1029502,24.04063033
mp-755891,5.956548333
mp-644385,3.033498
mp-7084,32.06
mp-753200,10.93014833
mp-1178405,17.920719
mp-753251,8.190379
mp-7581,11.67766667
mp-8015,5.263120666
mp-22922,14.920511
mp-758074,4.963071
mp-21521,82.47486
mp-768223,64.36020467
mp-504729,5.548888333
mp-555305,15.828369
mp-1189974,12.30271167
mp-4044,18.90871133
mp-1211285,12.20512
mp-20072,13.14467167
mp-555763,9.223609667
mp-582549,49.83131439
mp-12626,7.078666667
mp-5614,6.824178
mp-1191811,16.185486
mp-616564,8.764165667
mp-1019794,6.753427333
mp-1009818,7.489811667
mp-29164,33.58090733
mp-7470,7.260901333
mp-31096,9.506866667
mvc-14582,5.414786667
mp-1210598,15.52691767
mp-996962,11.554838
mp-8857,13.98802367
mp-9126,9.474081667
mp-23145,4.825559
mp-27849,49.03701533
mp-1120756,7.558269
mp-1080691,12.84457933
mp-8058,10.147515
mp-679406,4.746826667
mp-30315,18.30663367
mp-9510,28.613933
mp-561827,10.193687
mp-28744,14.63191633
mp-32539,18.60169933
mp-18509,4.850652
mp-554383,5.614109667
mp-5770,9.963712
mp-27662,8.339418333
mp-1232308,13.40595167
mp-634657,8.762333333
mp-753224,29.084745
mp-34459,24.90175067
mp-28950,7.256322333
mp-1105876,13.23063367
mp-17155,19.178308
mp-28270,6.254849333
mp-625136,45.87488667
mp-1873,8.135
mp-1105095,21.18710333
mp-2632,15.97066667
mp-27920,8.697419667
mp-21084,16.98257
mp-755801,4.825959333
mp-626073,5.607833
mp-757447,6.845052333
mp-28603,10.57935633
mp-989627,15.16961967
mp-28084,8.928323333
mp-556492,5.510543761
mp-3751,28.94346267
mp-25440,14.238237
mp-862868,21.97033333
mp-776478,18.43059
mp-2624,13.32564367
mp-1207629,20.87794633
mp-15573,11.84966267
mp-1192582,11.19304833
mp-10572,9.927047667
mp-24012,14.36153133
mp-753056,13.64112433
mp-28965,6.272032667
mp-18853,11.78936667
mp-20694,10.90865033
mp-772842,8.326981333
mp-24172,3.86
mp-18793,16.454737
mp-567841,17.06466667
mp-695170,15.89565633
mp-5033,16.05560767
mp-34381,5.389627333
mp-7931,12.789357
mp-6647,18.61290867
mp-30988,12.85652733
mp-18966,13.44441033
mp-1210002,9.592812
mp-559068,5.759233667
mp-755685,22.351169
mp-771335,18.07712233
mp-571213,3.240666667
mp-9047,8.200089667
mp-1111110,10.265159
mp-7048,8.979
mp-642740,17.86675967
mp-28174,5.323365667
mvc-6928,19.720068
mp-1220908,4.586383668
mp-650442,41.392
mp-867785,3.420333333
mp-40189,7.077802
mp-561011,12.897853
mp-561991,15.854896
mp-29750,10.88935033
mp-561681,6.591319667
mp-4609,12.44737867
mp-1208595,11.459394
mp-769953,13.38248533
mp-625565,7.813892667
mp-675022,53.20775033
mp-557974,12.32421767
mp-554159,6.763317667
mp-752561,13.54128833
mp-1477,19.79266667
mp-770192,43.03852867
mp-7595,23.284703
mp-28766,14.02158733
mp-557387,17.65467233
mp-1029213,4.768305106
mp-13946,10.02594733
mp-19247,21.09952533
mp-1091384,22.180638
mp-676361,22.04617367
mp-31220,13.00139467
mp-1008492,20.342567
mp-754280,9.160085494
mp-12015,14.147285
mp-555403,2.599277667
mp-23888,5.424447333
mp-1218418,8.890601667
mp-10796,14.40653633
mp-19390,14.652
mp-12908,28.01766667
mp-24668,17.96326775
mp-754564,9.163937
mp-7921,5.555415
mp-1019524,11.74302233
mp-1342,70.37633333
mp-27457,8.774318667
mp-23778,3.797284
mp-3834,73.195572
mp-1206511,10.676215
mp-541236,16.05766667
mp-757388,9.476822
mp-867686,10.519119
mp-1096925,7.790711333
mp-23909,10.21765967
mp-28883,6.681178333
mp-23866,4.805666667
mp-1217825,22.565897
mp-753813,18.10956467
mp-1220978,12.37224666
mp-1541522,37.34740028
mp-10621,26.033019
mp-1228167,37.933202
mp-554199,7.09037
mp-17395,8.230765
mp-29689,10.05766667
mp-768907,15.63774267
mp-1222462,17.00073933
mp-1091394,14.808137
mp-1211745,12.52827633
mp-29463,9.482978
mp-24509,7.461183
mp-1206176,6.937717333
mp-27488,48.47633333
mp-1541585,15.92911409
mp-761486,6.510106
mp-9570,24.17033333
mp-850895,9.658973328
mp-560791,12.40881967
mp-996956,16.40400633
mp-28944,21.633266
mp-7891,26.197
mp-753667,9.098367616
mp-23598,8.577999667
mp-1101971,32.87866
mp-753641,5.824426
mp-1017628,17.631624
mp-996959,9.250160333
mp-8217,5.733743667
mp-1213695,28.59287867
mp-754357,6.01071519
mp-27546,12.00477467
mp-510670,15.50863433
mp-754552,8.640992667
mp-3998,50.70538933
mp-755260,9.502630333
mp-643010,6.611453667
mp-37458,5.077558667
mp-1226306,21.68048596
mp-9124,19.30970633
mp-1213157,7.403195414
mp-556104,19.71794767
mp-1228955,8.281374
mp-29491,3.590956667
mp-558879,4.692934667
mp-634859,19.62766667
mp-1226281,11.593867
mp-675418,9.139725
mp-998537,8.640647333
mp-570693,10.24377767
mp-1220972,10.15695466
mp-752538,9.526832667
mp-625111,11.82356433
mp-767688,8.719874333
mp-17926,49.85866667
mp-554868,16.64112533
mp-5347,10.59666667
mp-23116,96.052986
mp-20025,9.399612667
mp-8710,9.478898667
mp-29510,11.96485467
mp-753197,42.250144
mp-556424,6.424073667
mp-5141,6.493175333
mp-561153,3.395066667
mp-707339,6.689268667
mp-1112487,11.270299
mp-867300,15.86489033
mp-7385,11.45966667
mp-759469,25.62976167
mp-606393,6.426169333
mp-976280,4.830527667
mp-8976,5.566816333
mp-1029660,11.951542
mp-8613,10.223398
mp-10623,27.74575867
mp-23173,9.187610667
mp-562283,54.18096833
mp-765500,7.461715667
mp-10418,10.47501267
mp-989623,12.850981
mp-12485,16.809272
mp-977011,27.53163142
mp-23617,8.099118667
mp-756075,18.90004167
mp-557537,9.150428
mp-23764,5.510333333
mp-1212441,47.564846
mp-18502,7.964647
mp-9854,15.08433333
mp-1221979,13.14537365
mp-569843,8.832
mp-1550,10.41248367
mp-1213704,18.38111067
mp-776470,49.390317
mp-867507,65.44661733
mp-1205847,7.351652
mp-1007823,11.17070867
mp-510456,11.347476
mp-850964,15.77672005
mp-998358,21.42639534
mp-561786,25.38465233
mp-1207386,24.098128
mp-18596,15.93603033
mp-7140,10.555502
mp-29410,6.159649
mp-551135,9.255948
mp-20289,16.00155767
mp-27689,14.421
mvc-6916,14.56302267
mp-27517,16.17233333
mp-1183955,10.69612567
mp-1191586,5.260404667
mp-557183,14.80311767
mp-722866,8.384121333
mp-18246,7.967449333
mp-1542940,16.80701334
mp-1539213,3.206870333
mp-6987,14.213112
mp-765046,6.949470333
